Domain,Area,Element,Item,Year,Unit,Value
Crops and livestock products,Brazil,Area harvested,Papayas,2016,ha,35157
Crops and livestock products,Brazil,Area harvested,Papayas,2017,ha,26675
Crops and livestock products,Brazil,Area harvested,Papayas,2018,ha,27402
Crops and livestock products,Brazil,Area harvested,Papayas,2019,ha,28058
Crops and livestock products,Brazil,Area harvested,Papayas,2020,ha,28450
Crops and livestock products,Brazil,Yield,Papayas,2010,hg/ha,543906
Crops and livestock products,Brazil,Yield,Papayas,2011,hg/ha,521894
Crops and livestock products,Brazil,Yield,Papayas,2012,hg/ha,484732
Crops and livestock products,Brazil,Yield,Papayas,2013,hg/ha,494744
Crops and livestock products,Brazil,Yield,Papayas,2014,hg/ha,500562
Crops and livestock products,Brazil,Yield,Papayas,2015,hg/ha,484921
